Partner_Group,Site_ID,Site_Name,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Species_Functional_Type,Species_Category,USDA_PLANTS_Symbol,ITIS_Number,Phenophase_ID,Phenophase_Category,Phenophase_Description,First_Yes_Sample_Size,Mean_First_Yes_Year,Mean_First_Yes_DOY,Mean_First_Yes_Julian_Date,SE_First_Yes_In_Days,SD_First_Yes_In_Days,Min_First_Yes_DOY,Max_First_Yes_DOY,Median_First_Yes_DOY,Mean_NumDays_Since_Prior_No,SE_NumDays_Since_Prior_No,SD_NumDays_Since_Prior_No,Last_Yes_Sample_Size,Mean_Last_Yes_Year,Mean_Last_Yes_DOY,Mean_Last_Yes_Julian_Date,SE_Last_Yes_in_Days,SD_Last_Yes_in_Days,Min_Last_Yes_DOY,Max_Last_Yes_DOY,Median_Last_Yes_DOY,Mean_NumDays_Until_Next_No,SE_NumDays_Until_Next_No,SD_NumDays_Until_Next_No,Num_Individuals_with_Multiple_FirstY,Multiple_FirstY_Individual_IDs,Observed_Status_Conflict_Flag,Observed_Status_Conflict_Flag_Individual_IDs,Mean_AGDD,SE_AGDD,Mean_AGDD_in_F,SE_AGDD_in_F,Tmax_Winter,Tmax_Spring,Tmax_Summer,Tmax_Fall,Tmin_Winter,Tmin_Spring,Tmin_Summer,Tmin_Fall,Prcp_Winter,Prcp_Spring,Prcp_Summer,Prcp_Fall,Mean_Accum_Prcp,SE_Accum_Prcp,Mean_Daylength,SE_Daylength
-9999,703,PPN_9050020,37.576965,-106.100365,2335,CO,36,Syringa,vulgaris,common lilac,Plantae,Deciduous broadleaf,"Ornamental,Calibration",SYVU,32996,374,Leaves,All leaf buds broken (lilac/honeysuckle),1,2009,127,2454959,-9999,-9999,127,127,127,1,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',305.75,-9999,550.35,-9999,2.13,15.22,25.05,16.41,-14.74,-3.18,5.72,-3.78,28,71,73,24,45,-9999,49766,-9999
-9999,744,KAHfrontyard,37.282257,-107.857346,2080,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,371,Leaves,Breaking leaf buds,1,2009,114,2454946,-9999,-9999,114,114,114,21,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',339.75,-9999,611.55,-9999,5.4,16.73,27.63,18.42,-8.65,0.11,9.99,1.41,145,76,79,113,84,-9999,48038,-9999
-9999,777,Home,39.719887,-104.917572,1645,CO,36,Syringa,vulgaris,common lilac,Plantae,Deciduous broadleaf,"Ornamental,Calibration",SYVU,32996,374,Leaves,All leaf buds broken (lilac/honeysuckle),1,2009,127,2454959,-9999,-9999,127,127,127,6,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',737.5,-9999,1327.5,-9999,9.2,17.35,28.08,19.57,-6.97,1.79,12.18,2.77,33,211,225,72,156,-9999,50112,-9999
-9999,777,Home,39.719887,-104.917572,1645,CO,99,Betula,papyrifera,paper birch,Plantae,Deciduous broadleaf,"Ornamental,Allergen",BEPA,19489,180,Leaves,>=75% of full leaf size (deciduous),1,2009,127,2454959,-9999,-9999,127,127,127,6,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',737.5,-9999,1327.5,-9999,9.2,17.35,28.08,19.57,-6.97,1.79,12.18,2.77,33,211,225,72,156,-9999,50112,-9999
-9999,777,Home,39.719887,-104.917572,1645,CO,99,Betula,papyrifera,paper birch,Plantae,Deciduous broadleaf,"Ornamental,Allergen",BEPA,19489,371,Leaves,Breaking leaf buds,1,2009,121,2454953,-9999,-9999,121,121,121,15,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',664.75,-9999,1196.55,-9999,9.2,17.35,28.08,19.57,-6.97,1.79,12.18,2.77,33,211,225,72,154,-9999,49421,-9999
-9999,824,home,39.067238,-108.641747,1446,CO,36,Syringa,vulgaris,common lilac,Plantae,Deciduous broadleaf,"Ornamental,Calibration",SYVU,32996,373,Leaves,Breaking leaf buds (lilac/honeysuckle),1,2009,93,2454925,-9999,-9999,93,93,93,16,-9999,-9999,1,2009,103,2454935,-9999,-9999,103,103,103,10,-9999,-9999,0,'',-9999,'',378.5,-9999,681.3,-9999,6.11,19.86,32.34,20.8,-6.15,4.51,15.51,4.59,33,77,44,62,30,-9999,44928,-9999
-9999,824,home,39.067238,-108.641747,1446,CO,36,Syringa,vulgaris,common lilac,Plantae,Deciduous broadleaf,"Ornamental,Calibration",SYVU,32996,374,Leaves,All leaf buds broken (lilac/honeysuckle),1,2009,106,2454938,-9999,-9999,106,106,106,3,-9999,-9999,1,2009,106,2454938,-9999,-9999,106,106,106,7,-9999,-9999,0,'',-9999,'',493.75,-9999,888.75,-9999,6.11,19.86,32.34,20.8,-6.15,4.51,15.51,4.59,33,77,44,62,52,-9999,47002,-9999
-9999,844,Home,39.864285,-105.100296,1668,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,180,Leaves,>=75% of full leaf size (deciduous),1,2009,137,2454969,-9999,-9999,137,137,137,28,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',923,-9999,1661.4,-9999,9.29,17.42,28.03,19.64,-6.27,2.07,12.07,3.04,35,203,195,63,167,-9999,51494,-9999
-9999,844,Home,39.864285,-105.100296,1668,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,371,Leaves,Breaking leaf buds,1,2009,99,2454931,-9999,-9999,99,99,99,23,-9999,-9999,1,2009,99,2454931,-9999,-9999,99,99,99,10,-9999,-9999,0,'',-9999,'',496.25,-9999,893.25,-9999,9.29,17.42,28.03,19.64,-6.27,2.07,12.07,3.04,35,203,195,63,63,-9999,45965,-9999
-9999,844,Home,39.864285,-105.100296,1668,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,483,Leaves,Leaves,1,2009,109,2454941,-9999,-9999,109,109,109,10,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',568.75,-9999,1023.75,-9999,9.29,17.42,28.03,19.64,-6.27,2.07,12.07,3.04,35,203,195,63,137,-9999,47693,-9999
-9999,844,Home,39.864285,-105.100296,1668,CO,36,Syringa,vulgaris,common lilac,Plantae,Deciduous broadleaf,"Ornamental,Calibration",SYVU,32996,374,Leaves,All leaf buds broken (lilac/honeysuckle),1,2009,105,2454937,-9999,-9999,105,105,105,6,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',548.75,-9999,987.75,-9999,9.29,17.42,28.03,19.64,-6.27,2.07,12.07,3.04,35,203,195,63,65,-9999,47002,-9999
-9999,1020,Entry East Window,39.699631,-105.263504,2253,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,371,Leaves,Breaking leaf buds,1,2009,80,2454912,-9999,-9999,80,80,80,14,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',220.5,-9999,396.9,-9999,5.95,12.98,23.32,15.47,-7.83,-0.65,8.95,0.95,61,284,196,84,37,-9999,43200,-9999
-9999,1416,Home,40.390175,-105.15316,1555,CO,73,Forsythia,spp.,forsythia,Plantae,Deciduous broadleaf,"Ornamental,Calibration",FORSY,32961,483,Leaves,Leaves,1,2009,78,2454910,-9999,-9999,78,78,78,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',310,-9999,558,-9999,8.34,17.34,27.77,18.99,-7.44,1.45,11.26,2.27,29,184,155,52,18,-9999,42854,-9999
-9999,1421,our yard,39.626698,-102.568192,1271,CO,35,Syringa,chinensis,Red Rothomagensis lilac,Plantae,Deciduous broadleaf,"Ornamental,Cloned",SYCH3,-9999,374,Leaves,All leaf buds broken (lilac/honeysuckle),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2009,314,2455146,-9999,-9999,314,314,314,20,-9999,-9999,0,'',-9999,'',-9999,-9999,-9999,-9999,7.91,16.9,28.66,19.18,-8.76,1.02,13.14,2.57,24,195,324,133,-9999,-9999,-9999,-9999
-9999,1421,our yard,39.626698,-102.568192,1271,CO,36,Syringa,vulgaris,common lilac,Plantae,Deciduous broadleaf,"Ornamental,Calibration",SYVU,32996,373,Leaves,Breaking leaf buds (lilac/honeysuckle),1,2009,160,2454992,-9999,-9999,160,160,160,13,-9999,-9999,1,2009,160,2454992,-9999,-9999,160,160,160,29,-9999,-9999,1,'2589',-9999,'',1168,-9999,2102.4,-9999,7.91,16.9,28.66,19.18,-8.76,1.02,13.14,2.57,24,195,324,133,294,-9999,52877,-9999
-9999,1421,our yard,39.626698,-102.568192,1271,CO,36,Syringa,vulgaris,common lilac,Plantae,Deciduous broadleaf,"Ornamental,Calibration",SYVU,32996,374,Leaves,All leaf buds broken (lilac/honeysuckle),1,2009,114,2454946,-9999,-9999,114,114,114,2,-9999,-9999,1,2009,314,2455146,-9999,-9999,314,314,314,20,-9999,-9999,0,'',-9999,'',511,-9999,919.8,-9999,7.91,16.9,28.66,19.18,-8.76,1.02,13.14,2.57,24,195,324,133,112,-9999,48384,-9999
-9999,1421,our yard,39.626698,-102.568192,1271,CO,131,Bouteloua,gracilis,blue grama,Plantae,Graminoid,"Allergen,Calibration",BOGR2,41493,489,Leaves,Leaves (grasses),1,2009,124,2454956,-9999,-9999,124,124,124,12,-9999,-9999,1,2009,314,2455146,-9999,-9999,314,314,314,20,-9999,-9999,0,'',-9999,'',598.75,-9999,1077.75,-9999,7.91,16.9,28.66,19.18,-8.76,1.02,13.14,2.57,24,195,324,133,118,-9999,49766,-9999
-9999,1421,our yard,39.626698,-102.568192,1271,CO,131,Bouteloua,gracilis,blue grama,Plantae,Graminoid,"Allergen,Calibration",BOGR2,41493,492,Leaves,Initial growth (grasses/sedges),1,2009,112,2454944,-9999,-9999,112,112,112,20,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',475.75,-9999,856.35,-9999,7.91,16.9,28.66,19.18,-8.76,1.02,13.14,2.57,24,195,324,133,112,-9999,48038,-9999
-9999,1421,our yard,39.626698,-102.568192,1271,CO,134,Bouteloua,dactyloides,buffalograss,Plantae,Graminoid,-9999,BODA2,782573,489,Leaves,Leaves (grasses),1,2009,124,2454956,-9999,-9999,124,124,124,12,-9999,-9999,1,2009,314,2455146,-9999,-9999,314,314,314,20,-9999,-9999,0,'',-9999,'',598.75,-9999,1077.75,-9999,7.91,16.9,28.66,19.18,-8.76,1.02,13.14,2.57,24,195,324,133,118,-9999,49766,-9999
-9999,1421,our yard,39.626698,-102.568192,1271,CO,138,Pascopyrum,smithii,western wheatgrass,Plantae,Graminoid,Calibration,PASM,784287,200,Leaves,All leaves withered (herbaceous and grasses),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2009,314,2455146,-9999,-9999,314,314,314,20,-9999,-9999,0,'',-9999,'',-9999,-9999,-9999,-9999,7.91,16.9,28.66,19.18,-8.76,1.02,13.14,2.57,24,195,324,133,-9999,-9999,-9999,-9999
-9999,1421,our yard,39.626698,-102.568192,1271,CO,138,Pascopyrum,smithii,western wheatgrass,Plantae,Graminoid,Calibration,PASM,784287,489,Leaves,Leaves (grasses),1,2009,124,2454956,-9999,-9999,124,124,124,12,-9999,-9999,1,2009,314,2455146,-9999,-9999,314,314,314,20,-9999,-9999,0,'',-9999,'',598.75,-9999,1077.75,-9999,7.91,16.9,28.66,19.18,-8.76,1.02,13.14,2.57,24,195,324,133,118,-9999,49766,-9999
-9999,1421,our yard,39.626698,-102.568192,1271,CO,138,Pascopyrum,smithii,western wheatgrass,Plantae,Graminoid,Calibration,PASM,784287,492,Leaves,Initial growth (grasses/sedges),1,2009,334,2455166,-9999,-9999,334,334,334,20,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',3788,-9999,6818.4,-9999,7.91,16.9,28.66,19.18,-8.76,1.02,13.14,2.57,24,195,324,133,692,-9999,33869,-9999
-9999,1656,University of Denver,39.676964,-104.963707,1609,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,180,Leaves,>=75% of full leaf size (deciduous),1,2009,135,2454967,-9999,-9999,135,135,135,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',859,-9999,1546.2,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,168,-9999,51149,-9999
-9999,1656,University of Denver,39.676964,-104.963707,1609,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,181,Leaves,>=50% of leaves colored (deciduous),1,2009,126,2454958,-9999,-9999,126,126,126,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',726,-9999,1306.8,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,160,-9999,50112,-9999
-9999,1656,University of Denver,39.676964,-104.963707,1609,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,182,Leaves,All leaves colored (deciduous),1,2009,138,2454970,-9999,-9999,138,138,138,3,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',906.75,-9999,1632.15,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,171,-9999,51494,-9999
-9999,1656,University of Denver,39.676964,-104.963707,1609,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,371,Leaves,Breaking leaf buds,1,2009,114,2454946,-9999,-9999,114,114,114,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',606,-9999,1090.8,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,131,-9999,48384,-9999
-9999,1656,University of Denver,39.676964,-104.963707,1609,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,483,Leaves,Leaves,1,2009,117,2454949,-9999,-9999,117,117,117,3,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',630.25,-9999,1134.45,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,156,-9999,48730,-9999
-9999,1657,University of Denver,39.603176,-105.071312,1609,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,181,Leaves,>=50% of leaves colored (deciduous),1,2009,128,2454960,-9999,-9999,128,128,128,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',722.75,-9999,1300.95,-9999,9.22,16.93,27.59,19.24,-6.84,1.38,11.64,2.65,42,238,202,88,175,-9999,50112,-9999
-9999,1657,University of Denver,39.603176,-105.071312,1609,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,182,Leaves,All leaves colored (deciduous),1,2009,128,2454960,-9999,-9999,128,128,128,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',722.75,-9999,1300.95,-9999,9.22,16.93,27.59,19.24,-6.84,1.38,11.64,2.65,42,238,202,88,175,-9999,50112,-9999
-9999,1657,University of Denver,39.603176,-105.071312,1609,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,371,Leaves,Breaking leaf buds,1,2009,124,2454956,-9999,-9999,124,124,124,3,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',663.5,-9999,1194.3,-9999,9.22,16.93,27.59,19.24,-6.84,1.38,11.64,2.65,42,238,202,88,175,-9999,49766,-9999
-9999,1657,University of Denver,39.603176,-105.071312,1609,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,483,Leaves,Leaves,1,2009,124,2454956,-9999,-9999,124,124,124,3,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',663.5,-9999,1194.3,-9999,9.22,16.93,27.59,19.24,-6.84,1.38,11.64,2.65,42,238,202,88,175,-9999,49766,-9999
-9999,1657,University of Denver,39.603176,-105.071312,1609,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,181,Leaves,>=50% of leaves colored (deciduous),1,2009,133,2454965,-9999,-9999,133,133,133,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',788.25,-9999,1418.85,-9999,9.22,16.93,27.59,19.24,-6.84,1.38,11.64,2.65,42,238,202,88,185,-9999,50803,-9999
-9999,1657,University of Denver,39.603176,-105.071312,1609,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,182,Leaves,All leaves colored (deciduous),1,2009,133,2454965,-9999,-9999,133,133,133,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',788.25,-9999,1418.85,-9999,9.22,16.93,27.59,19.24,-6.84,1.38,11.64,2.65,42,238,202,88,185,-9999,50803,-9999
-9999,1657,University of Denver,39.603176,-105.071312,1609,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,371,Leaves,Breaking leaf buds,1,2009,124,2454956,-9999,-9999,124,124,124,3,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',663.5,-9999,1194.3,-9999,9.22,16.93,27.59,19.24,-6.84,1.38,11.64,2.65,42,238,202,88,175,-9999,49766,-9999
-9999,1657,University of Denver,39.603176,-105.071312,1609,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,483,Leaves,Leaves,1,2009,124,2454956,-9999,-9999,124,124,124,3,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',663.5,-9999,1194.3,-9999,9.22,16.93,27.59,19.24,-6.84,1.38,11.64,2.65,42,238,202,88,175,-9999,49766,-9999
-9999,1658,University of Denver,39,-104,1609,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,180,Leaves,>=75% of full leaf size (deciduous),1,2009,128,2454960,-9999,-9999,128,128,128,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',555.5,-9999,999.9,-9999,7.28,15.64,26.65,17.68,-8.75,-0.16,10.98,1.27,19,106,251,42,92,-9999,50112,-9999
-9999,1658,University of Denver,39,-104,1609,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,181,Leaves,>=50% of leaves colored (deciduous),1,2009,133,2454965,-9999,-9999,133,133,133,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',613.25,-9999,1103.85,-9999,7.28,15.64,26.65,17.68,-8.75,-0.16,10.98,1.27,19,106,251,42,92,-9999,50803,-9999
-9999,1658,University of Denver,39,-104,1609,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,182,Leaves,All leaves colored (deciduous),1,2009,138,2454970,-9999,-9999,138,138,138,3,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',679,-9999,1222.2,-9999,7.28,15.64,26.65,17.68,-8.75,-0.16,10.98,1.27,19,106,251,42,92,-9999,51149,-9999
-9999,1658,University of Denver,39,-104,1609,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,371,Leaves,Breaking leaf buds,1,2009,117,2454949,-9999,-9999,117,117,117,3,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',441.75,-9999,795.15,-9999,7.28,15.64,26.65,17.68,-8.75,-0.16,10.98,1.27,19,106,251,42,86,-9999,48730,-9999
-9999,1658,University of Denver,39,-104,1609,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,483,Leaves,Leaves,1,2009,119,2454951,-9999,-9999,119,119,119,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',460.25,-9999,828.45,-9999,7.28,15.64,26.65,17.68,-8.75,-0.16,10.98,1.27,19,106,251,42,86,-9999,48730,-9999
-9999,1658,University of Denver,39,-104,1609,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,180,Leaves,>=75% of full leaf size (deciduous),1,2009,128,2454960,-9999,-9999,128,128,128,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',555.5,-9999,999.9,-9999,7.28,15.64,26.65,17.68,-8.75,-0.16,10.98,1.27,19,106,251,42,92,-9999,50112,-9999
-9999,1658,University of Denver,39,-104,1609,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,181,Leaves,>=50% of leaves colored (deciduous),1,2009,133,2454965,-9999,-9999,133,133,133,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',613.25,-9999,1103.85,-9999,7.28,15.64,26.65,17.68,-8.75,-0.16,10.98,1.27,19,106,251,42,92,-9999,50803,-9999
-9999,1658,University of Denver,39,-104,1609,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,182,Leaves,All leaves colored (deciduous),1,2009,140,2454972,-9999,-9999,140,140,140,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',717.5,-9999,1291.5,-9999,7.28,15.64,26.65,17.68,-8.75,-0.16,10.98,1.27,19,106,251,42,92,-9999,51494,-9999
-9999,1658,University of Denver,39,-104,1609,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,371,Leaves,Breaking leaf buds,1,2009,114,2454946,-9999,-9999,114,114,114,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',418,-9999,752.4,-9999,7.28,15.64,26.65,17.68,-8.75,-0.16,10.98,1.27,19,106,251,42,81,-9999,48038,-9999
-9999,1658,University of Denver,39,-104,1609,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,483,Leaves,Leaves,1,2009,121,2454953,-9999,-9999,121,121,121,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',482.5,-9999,868.5,-9999,7.28,15.64,26.65,17.68,-8.75,-0.16,10.98,1.27,19,106,251,42,86,-9999,49075,-9999
-9999,1659,University of Denver,39.676964,-104.963707,1635,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,371,Leaves,Breaking leaf buds,1,2009,135,2454967,-9999,-9999,135,135,135,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',859,-9999,1546.2,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,168,-9999,51149,-9999
-9999,1659,University of Denver,39.676964,-104.963707,1635,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,483,Leaves,Leaves,1,2009,138,2454970,-9999,-9999,138,138,138,3,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',906.75,-9999,1632.15,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,171,-9999,51494,-9999
-9999,1659,University of Denver,39.676964,-104.963707,1635,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,180,Leaves,>=75% of full leaf size (deciduous),1,2009,128,2454960,-9999,-9999,128,128,128,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',759.75,-9999,1367.55,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,160,-9999,50112,-9999
-9999,1659,University of Denver,39.676964,-104.963707,1635,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,181,Leaves,>=50% of leaves colored (deciduous),1,2009,121,2454953,-9999,-9999,121,121,121,2,-9999,-9999,1,2009,121,2454953,-9999,-9999,121,121,121,3,-9999,-9999,1,'3170',-9999,'',672,-9999,1209.6,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,159,-9999,49421,-9999
